CAMIS,yelp_cat,price,rating,review_count,longitude,latitude,opens,closes,is_overnight
50088377,Burgers,2.0,3.0,237.0,40.70404,-74.01049,1000.0,3400.0,True
50088379,Breakfast & Brunch,2.0,3.5,68.0,40.88995,-73.81942,700.0,2400.0,False
50088380,Other,,,,,,,,False
50088381,Other,,,,,,,,False
50088383,Other,,,,,,,,False
50088385,Thai,2.0,4.5,255.0,40.7266838,-73.7894371,1200.0,2230.0,False
50088387,Other,,,,,,,,False
50088388,Other,,,,,,,,False
50088397,Other,,,,,,,,False
50088398,Other,,,,,,,,False
50088400,Other,,,,,,,,False
50088402,Burgers,1.0,3.0,9.0,40.730616353889,-73.8870940357447,700.0,2300.0,False
50088405,Juice Bars & Smoothies,2.0,5.0,12.0,40.6673303478615,-73.9309548586607,,,False
50088407,Coffee & Tea,2.0,4.0,330.0,40.72358,-73.95053,900.0,2400.0,False
50088409,Coffee & Tea,2.0,3.5,121.0,40.78493,-73.97739,1200.0,2400.0,False
50088411,Coffee & Tea,2.0,4.5,88.0,40.7770157517646,-73.9525737985969,1200.0,2400.0,False
50088412,Desserts,,4.5,16.0,40.7262165219995,-73.9988906071781,1300.0,2300.0,False
50088413,Ice Cream & Frozen Yogurt,2.0,4.0,69.0,40.721971,-73.996098,1200.0,2400.0,False
50088416,Poke,2.0,3.0,74.0,40.741013,-74.004639,1100.0,2000.0,False
50088417,Coffee & Tea,1.0,4.5,34.0,40.69282,-73.94042,600.0,1900.0,False
50088419,Ice Cream & Frozen Yogurt,,4.0,31.0,40.7537346965822,-73.9998656444275,1100.0,2400.0,False
50088420,Other,,,,,,,,False
50088423,Vietnamese,,4.5,15.0,40.72712,-73.98362,1130.0,2200.0,False
50088424,Other,,,,,,,,False
50088430,American (Traditional),,4.0,4.0,40.820334079671,-73.8176110759377,,,False
50088433,Breakfast & Brunch,,2.5,3.0,40.82712,-73.92618,530.0,2030.0,False
50088434,Cocktail Bars,,3.5,14.0,40.65649,-74.0062705,1100.0,1800.0,False
50088435,Bars,,4.5,43.0,40.67788,-74.01209,1700.0,2300.0,False
50088436,Fast Food,1.0,2.5,15.0,40.7685533,-73.833618,700.0,2600.0,True
50088437,Pizza,,3.0,2.0,40.762,-73.98981,1030.0,2700.0,True
50088439,Coffee & Tea,,3.5,14.0,40.76859,-73.79207,530.0,2200.0,False
50088440,Other,,,,,,,,False
50088441,Coffee & Tea,2.0,4.0,929.0,40.7277,-73.98768,1200.0,2500.0,True
50088443,Other,,,,,,,,False
50088460,Other,,,,,,,,False
50088462,Other,,4.0,6.0,40.7544399,-73.8277479,,,False
50088463,Other,,,,,,,,False
50088464,Sushi Bars,,3.5,14.0,40.7430580638732,-73.825889,1030.0,2130.0,False
50088466,Other,,,,,,,,False
50088468,Breakfast & Brunch,,4.0,60.0,40.74446,-73.97194,700.0,2400.0,False
50088478,Ice Cream & Frozen Yogurt,2.0,4.0,209.0,40.7183199,-73.9618911,1200.0,2400.0,False
50088480,American (Traditional),2.0,4.0,55.0,40.69375,-73.94584,1100.0,2600.0,True
50088485,Coffee & Tea,2.0,4.0,308.0,40.6866876,-73.9900591,700.0,2300.0,False
50088487,Chinese,1.0,4.0,8.0,40.51221,-74.23908,1100.0,2230.0,False
50088489,Coffee & Tea,2.0,4.0,110.0,40.7076975,-74.0020983,1300.0,2300.0,False
50088490,Italian,,2.5,3.0,40.80729,-73.91819,,,False
50088494,Pizza,,4.0,15.0,40.61239,-74.00072,1000.0,2200.0,False
50088495,Sandwiches,,4.5,14.0,40.8086721255731,-73.9520373567939,,,False
50088499,Other,,,,,,,,False
50088510,Bakeries,,4.0,18.0,40.68808,-73.9551,700.0,1900.0,False
50088512,Other,,,,,,,,False
50088514,Fast Food,1.0,4.0,579.0,40.751726,-73.9860817,630.0,2200.0,False
50088516,Lounges,,3.0,32.0,40.74634,-73.99096,1700.0,2800.0,True
50088517,Other,,,,,,,,False
50088519,Greek,,4.0,29.0,40.779839,-73.8027676,1200.0,2200.0,False
50088520,Latin American,,5.0,1.0,40.82892,-73.87721,,,False
50088523,Spanish,1.0,3.0,46.0,40.66492,-73.734737,,,False
50088531,Other,,,,,,,,False
50088534,Other,,,,,,,,False
50088538,Sushi Bars,2.0,3.5,37.0,40.6737814,-73.9827748,,,False
50088542,Caribbean,,4.5,2.0,40.70373,-73.79706,900.0,1800.0,False
50088547,Burgers,,4.0,16.0,40.67988,-73.94245,1200.0,2400.0,False
50088548,Breakfast & Brunch,2.0,4.0,327.0,40.6403278076802,-73.9666944709866,700.0,2500.0,True
50088553,Caribbean,1.0,4.5,2.0,40.8902360945624,-73.8593680348206,,,False
50088554,Italian,3.0,4.0,274.0,40.783535,-73.952719,1730.0,2230.0,False
50088555,Indian,,4.5,26.0,40.7212239,-73.8549107,1200.0,2200.0,False
50088556,Pizza,1.0,3.0,98.0,40.7542398,-73.8230057,1000.0,2200.0,False
50088557,Other,,,,,,,,False
50088559,Pizza,1.0,3.5,353.0,40.72369,-73.98489,1130.0,2600.0,True
50088560,Breakfast & Brunch,,4.5,34.0,40.752344,-73.989233,700.0,1900.0,False
50088564,Other,,,,,,,,False
50088568,Other,,,,,,,,False
50088573,Other,,,,,,,,False
50088576,Other,,,,,,,,False
50088578,Wine Bars,,3.5,40.0,40.727734,-74.002643,1800.0,2500.0,True
50088579,Other,,,,,,,,False
50088581,Juice Bars & Smoothies,,4.5,15.0,40.74169,-73.98185,900.0,1900.0,False
50088582,Other,,,,,,,,False
50088583,Cafes,,4.5,4.0,40.68387,-73.90786,,,False
50088584,Pizza,2.0,3.0,109.0,40.7487408848704,-73.93968300624,600.0,2200.0,False
50088587,Other,,,,,,,,False
50088588,Caterers,,4.0,80.0,40.7116966247559,-73.9492492675781,1100.0,2400.0,False
50088595,Other,,,,,,,,False
50088597,Other,,,,,,,,False
50088598,Pizza,,4.0,30.0,40.57326,-74.11522,1130.0,2300.0,False
50088599,Other,,,,,,,,False
50088605,Other,,,,,,,,False
50088606,Pizza,1.0,3.0,48.0,40.5827865600586,-74.0960235595703,1100.0,2200.0,False
50088607,Spanish,2.0,4.0,20.0,40.5880643,-74.1030536,1100.0,2100.0,False
50088610,Fast Food,,3.5,8.0,40.75374,-73.97456,700.0,2400.0,False
50088624,Chinese,,3.0,94.0,40.73292,-73.99347,1130.0,2130.0,False
50088628,Bars,,4.0,25.0,40.72671,-73.99144,1100.0,2800.0,True
50088630,Other,,,,,,,,False
50088632,Chinese,1.0,3.5,21.0,40.66492,-73.99369,1100.0,2330.0,False
50088634,Chicken Wings,2.0,2.0,42.0,40.7538414001465,-73.9686050415039,1100.0,2400.0,False
50088636,Mexican,1.0,3.5,18.0,40.7019462585449,-73.9190216064453,1400.0,2400.0,False
50088639,American (New),,4.0,5.0,40.7344615334838,-73.8744836587502,1500.0,2500.0,True
50088640,Chinese,,4.0,5.0,40.76206,-73.81486,1200.0,2400.0,False
50088642,American (New),,4.0,1.0,40.62647,-74.07686,,,False
50088643,Other,1.0,3.5,14.0,40.8138364517728,-73.9561630058307,1000.0,2200.0,False
50088644,Sports Bars,2.0,2.5,72.0,40.864521982219,-73.9266331493855,1300.0,2700.0,True
50088645,Other,,,,,,,,False
50088646,Breakfast & Brunch,1.0,4.0,42.0,40.7105573761851,-73.9538214151183,700.0,2300.0,False
50088648,Other,,,,,,,,False
50088649,Pizza,,4.5,2.0,40.7472172990388,-73.8838118626716,700.0,2200.0,False
50088651,Sandwiches,1.0,4.0,107.0,40.70211,-73.88158,500.0,1600.0,False
50088652,Italian,2.0,2.5,108.0,40.5939108772858,-73.9982448166023,1100.0,2300.0,False
50088655,Other,,3.5,3.0,40.67923,-73.94977,2300.0,2800.0,True
50088657,Other,,,,,,,,False
50088659,Other,,,,,,,,False
50088663,American (New),2.0,4.0,41.0,40.74235,-73.98456,1100.0,2600.0,True
50088665,Fast Food,,4.0,38.0,40.76693,-73.91214,1100.0,2700.0,True
50088667,Breakfast & Brunch,,4.5,59.0,40.77882,-73.97834,1100.0,2245.0,False
50088685,Chinese,,4.0,1.0,40.62229,-74.00515,1100.0,2300.0,False
50088686,Sushi Bars,2.0,4.5,246.0,40.69598,-73.93398,1200.0,2300.0,False
50088687,Breakfast & Brunch,,3.0,11.0,40.6086693,-73.9571381,,,False
50088692,Burgers,2.0,4.5,98.0,40.80357,-73.9201099,1100.0,2300.0,False
50088694,Other,,,,,,,,False
50088695,Chinese,2.0,4.0,101.0,40.63979,-74.00546,1100.0,2300.0,False
50088704,Chinese,,3.5,42.0,40.763101,-73.829696,1500.0,2700.0,True
50088705,Burgers,,5.0,1.0,40.67343,-73.84275,1100.0,2000.0,False
50088708,Other,,,,,,,,False
50088713,Coffee & Tea,2.0,3.5,35.0,40.7164977,-74.0089735,700.0,2100.0,False
50088718,Other,,,,,,,,False
50088721,Other,,,,,,,,False
50088722,Other,,,,,,,,False
50088723,Burgers,2.0,3.0,583.0,40.7500749013242,-73.9947574524591,1130.0,2400.0,False
50088729,Sandwiches,2.0,4.5,241.0,40.747727,-73.990384,700.0,1800.0,False
50088730,Italian,,5.0,45.0,40.74455,-73.99299,1100.0,2000.0,False
50088735,Coffee & Tea,,4.5,7.0,40.7137,-73.94946,700.0,1900.0,False
50088736,Mediterranean,2.0,4.0,52.0,40.6924608,-73.9885293,1045.0,2200.0,False
50088737,Bakeries,2.0,4.5,140.0,40.75498,-73.99166,630.0,2100.0,False
50088740,Desserts,,4.5,66.0,40.78333,-73.80877,1300.0,2100.0,False
50088743,Other,,,,,,,,False
50088744,Bubble Tea,,4.0,40.0,40.57138,-74.11121,1200.0,2300.0,False
50088745,Bars,2.0,3.5,86.0,40.74731,-73.99135,1200.0,2200.0,False
50088746,Coffee & Tea,,3.0,6.0,40.702782,-73.907195,630.0,2030.0,False
50088747,Other,,,,,,,,False
50088751,Bars,,4.5,23.0,40.75432,-73.99541,1200.0,2500.0,True
50088753,Chinese,2.0,4.0,43.0,40.762911,-73.913247,1200.0,2200.0,False
50088754,Chinese,1.0,3.5,39.0,40.756208,-73.979713,1100.0,2100.0,False
50088759,Pizza,1.0,4.0,2272.0,40.7320627016512,-74.0036552270137,1000.0,2900.0,True
50088760,Bars,3.0,4.0,88.0,40.7491302490234,-73.9923629760742,1200.0,2200.0,False
50088765,Coffee & Tea,2.0,4.0,32.0,40.8550014,-73.9293603,700.0,2000.0,False
50088771,Chicken Wings,2.0,4.0,90.0,40.76271,-73.92757,1130.0,2500.0,True
50088778,Italian,,4.5,12.0,40.789349240955,-73.8123922222901,800.0,2000.0,False
50088782,Mediterranean,,4.5,27.0,40.75245,-73.98081,1100.0,2200.0,False
50088783,Desserts,,4.5,28.0,40.6804,-73.96822,700.0,2300.0,False
50088785,Breakfast & Brunch,,4.0,29.0,40.7804353,-73.9764397,800.0,2300.0,False
50088788,Pizza,,4.5,13.0,40.677655,-73.979979,1100.0,2300.0,False
50088789,Other,,,,,,,,False
50088790,Other,,,,,,,,False
50088792,Juice Bars & Smoothies,,3.5,7.0,40.70215,-74.012085,700.0,1900.0,False
50088793,Chinese,1.0,4.0,2.0,40.696746,-73.784248,,,False
50088801,Other,,,,,,,,False
50088802,Other,,,,,,,,False
50088804,Other,,4.5,11.0,40.7408261,-74.0047136,1130.0,2000.0,False
50088808,Japanese,,5.0,9.0,40.7194449632749,-73.9850056652613,1700.0,2400.0,False
50088811,Mexican,1.0,3.5,35.0,40.732951,-73.8046798,1000.0,2200.0,False
50088814,Pizza,,4.5,28.0,40.72901,-74.005,1100.0,2200.0,False
50088815,American (New),3.0,3.5,183.0,40.75353,-74.0009,1100.0,2300.0,False
50088816,Bakeries,2.0,3.5,30.0,40.7491302490234,-73.9923629760742,700.0,2000.0,False
50088817,Caribbean,,4.0,8.0,40.63834,-74.07902,,,False
50088830,Pizza,,4.0,46.0,40.7765584518298,-73.9529758054384,1130.0,2200.0,False
50088836,Breakfast & Brunch,,4.5,61.0,40.7437107,-73.9202676,600.0,2000.0,False
50088838,Pizza,,4.5,16.0,40.70036,-73.89826,1100.0,2130.0,False
50088840,Chicken Shop,2.0,3.5,174.0,40.7491302490234,-73.9923629760742,1100.0,2200.0,False
50088841,Bubble Tea,1.0,3.5,161.0,40.7262611,-73.7907523,1030.0,2230.0,False
50088843,Chinese,1.0,2.5,92.0,40.7333221435547,-73.9865036010742,,,False
50088847,Sandwiches,1.0,1.5,11.0,40.64151,-74.01366,730.0,2100.0,False
50088848,Chinese,2.0,4.0,101.0,40.72665,-73.98838,1200.0,2200.0,False
50088853,Bars,,4.0,1.0,40.7463738332682,-73.893942,1600.0,2800.0,True
50088867,Thai,2.0,4.5,42.0,40.746912,-73.887618,1100.0,2200.0,False
50088869,Other,,,,,,,,False
50088871,Thai,,4.0,30.0,40.74568,-73.91261,1115.0,2215.0,False
50088876,Chinese,1.0,4.0,20.0,40.7496084,-73.8868197,,,False
50088879,Ice Cream & Frozen Yogurt,,5.0,1.0,40.51678,-74.23305,,,False
50088887,Other,,,,,,,,False
50088888,Mexican,1.0,3.0,105.0,40.6382316,-73.9536798,800.0,2300.0,False
50088891,Other,,,,,,,,False
50088892,Sandwiches,1.0,2.5,65.0,40.6895449,-73.8448413,0.0,2400.0,False
50088900,American (New),2.0,4.5,135.0,40.71166,-73.99452,700.0,2200.0,False
50088904,Other,,,,,,,,False
50088905,Coffee & Tea,,4.5,4.0,40.75707,-73.91439,600.0,1900.0,False
50088906,Other,,,,,,,,False
50088907,Mexican,,3.0,14.0,40.75285,-73.92371,1200.0,2800.0,True
50088912,Other,,,,,,,,False
50088915,Chinese,,4.0,39.0,40.60679,-74.00219,830.0,2100.0,False
50088917,Juice Bars & Smoothies,,4.5,2.0,40.84284,-73.85148,800.0,2100.0,False
50088919,Japanese,,4.0,34.0,40.7241575,-73.8553204,1130.0,2300.0,False
50088920,Breakfast & Brunch,,4.5,17.0,40.73288,-73.99103,900.0,2100.0,False
50088922,Japanese,,4.0,4.0,40.59881,-73.99746,,,False
50088923,Juice Bars & Smoothies,,2.5,5.0,40.63269,-74.02111,,,False
50088924,Other,,,,,,,,False
50088925,American (Traditional),,4.5,31.0,40.760943,-73.9745417,1200.0,2400.0,False
50088926,Other,,,,,,,,False
50088927,Thai,,5.0,14.0,40.68471,-74.00301,1200.0,2200.0,False
50088929,Other,,,,,,,,False
50088930,Other,,,,,,,,False
50088935,American (New),1.0,2.5,5.0,40.6304962,-73.9186247,1100.0,2400.0,False
50088938,Other,,,,,,,,False
50088940,Cafes,2.0,4.0,153.0,40.74432,-73.98919,700.0,1900.0,False
50088941,Spanish,,3.0,41.0,40.62118,-74.02874,730.0,2300.0,False
50088943,Coffee & Tea,2.0,3.5,125.0,40.754047,-73.973958,700.0,1900.0,False
50088944,Cafes,,5.0,2.0,40.69523,-73.94948,,,False
50088945,Coffee & Tea,2.0,3.5,114.0,40.7524768142803,-73.9794276096064,700.0,1800.0,False
50088946,Coffee & Tea,2.0,3.5,97.0,40.72261,-73.98819,700.0,2100.0,False
50088951,Breakfast & Brunch,1.0,4.0,120.0,40.7000022169917,-73.9070183886961,900.0,2300.0,False
50088953,Other,,,,,,,,False
50088955,Other,,,,,,,,False
50088958,Seafood,,3.5,73.0,40.762706,-73.8053579,1130.0,2600.0,True
50088959,Other,,,,,,,,False
50088961,Japanese,2.0,3.0,65.0,40.617012944412,-73.9097041912628,1100.0,2330.0,False
50088962,Coffee & Tea,,4.5,27.0,40.7833312,-73.9742854,700.0,1900.0,False
50088968,Other,,5.0,1.0,40.84316,-73.88628,,,False
50088970,Chinese,2.0,4.0,442.0,40.7582902125633,-73.9925113993899,1130.0,2230.0,False
50088976,Chicken Wings,,3.5,20.0,40.75233,-73.70262,1030.0,2700.0,True
50088983,Mexican,,4.5,33.0,40.7638197,-73.914523,1700.0,2300.0,False
50088984,Bakeries,2.0,4.5,132.0,40.684476,-73.929102,700.0,2100.0,False
50088985,Coffee & Tea,,3.5,13.0,40.67112,-73.95796,700.0,2000.0,False
50088986,Other,,,,,,,,False
50088987,Venues & Event Spaces,,4.5,22.0,40.7265593,-73.8535668,900.0,1900.0,False
50088988,Chinese,2.0,3.0,17.0,40.8225557826076,-73.9419602962225,1100.0,2430.0,True
50088993,Breakfast & Brunch,2.0,4.0,30.0,40.75686,-73.97264,600.0,2100.0,False
50088997,Pizza,,4.0,20.0,40.7373049,-73.70904,1030.0,2400.0,False
50088999,Bubble Tea,1.0,4.5,31.0,40.72102,-73.98864,1200.0,2000.0,False
50089009,Bagels,,4.0,20.0,40.75334,-73.99578,,,False
50089016,Breakfast & Brunch,2.0,3.5,295.0,40.7330017,-74.002915,1100.0,2600.0,True
50089018,Other,,,,,,,,False
50089027,Pizza,3.0,2.5,8.0,40.63427,-74.1228220000106,,,False
50089033,Other,2.0,3.0,1.0,40.82714,-73.93914,,,False
50089048,Mexican,1.0,4.0,11.0,40.7487183,-73.8720627,,,False
50089064,Other,,,,,,,,False
50089065,Coffee & Tea,1.0,4.5,62.0,40.72088,-73.98981,700.0,2000.0,False
50089069,Juice Bars & Smoothies,,4.5,11.0,40.83462,-73.8628,600.0,2000.0,False
50089071,Other,,,,,,,,False
50089075,Pizza,1.0,4.0,382.0,40.75678,-73.98022,1000.0,2200.0,False
50089076,Juice Bars & Smoothies,1.0,4.5,3.0,40.8405075,-73.8732529,,,False
50089079,Coffee & Tea,,5.0,6.0,40.75326,-73.99663,630.0,1700.0,False
50089083,Breakfast & Brunch,,5.0,1.0,40.63411,-74.02353,700.0,1900.0,False
50089084,Other,,,,,,,,False
50089089,Other,,,,,,,,False
50089091,American (Traditional),1.0,2.5,51.0,40.72052,-73.90854,600.0,2030.0,False
50089093,Pizza,,4.0,52.0,40.772162462701,-73.9556804671883,1130.0,2400.0,False
50089094,Chinese,1.0,3.5,4.0,40.5799019,-73.8364259,,,False
50089097,Other,,,,,,,,False
50089099,Dive Bars,,4.0,11.0,40.72934,-73.95737,,,False
50089104,Coffee & Tea,,5.0,1.0,40.70242,-73.91598,1000.0,2200.0,False
50089107,Pizza,,4.5,100.0,40.72748,-73.98268,1200.0,2800.0,True
50089111,Bakeries,2.0,3.5,28.0,40.7185,-73.8724,600.0,1900.0,False
50089115,Japanese,2.0,4.0,173.0,40.7418734,-73.978779,1100.0,2300.0,False
50089117,Desserts,,3.0,4.0,40.85133,-73.93063,1100.0,2300.0,False
50089120,Ice Cream & Frozen Yogurt,,4.5,66.0,40.68271,-73.99332,1300.0,2300.0,False
50089133,Juice Bars & Smoothies,1.0,3.5,20.0,40.7065458340289,-73.7923030530597,600.0,2300.0,False
50089134,American (New),3.0,4.0,531.0,40.7442415033062,-73.9897458650818,1100.0,2500.0,True
50089139,Bars,,4.5,5.0,40.8375858726534,-73.9420003673694,,,False
50089142,Other,,,,,,,,False
50089143,Other,,,,,,,,False
50089144,Fast Food,,4.0,54.0,40.7294,-74.00088,1100.0,2800.0,True
50089148,Sushi Bars,2.0,4.0,203.0,40.7478,-73.97406,1130.0,2230.0,False
50089149,Breakfast & Brunch,2.0,4.0,209.0,40.7488955219772,-73.8910452648997,730.0,2400.0,False
50089151,Other,,,,,,,,False
50089158,Bakeries,,4.5,198.0,40.7291965397419,-74.0015334018494,1000.0,2300.0,False
50089164,Donuts,1.0,2.5,27.0,40.74406,-73.97663,,,False
50089165,Other,,,,,,,,False
50089168,Coffee & Tea,1.0,3.0,17.0,40.73365,-74.00316,600.0,2400.0,False
50089169,Other,,,,,,,,False
50089171,Chinese,1.0,3.5,6.0,40.635897,-74.013076,,,False
50089173,Chinese,1.0,2.5,67.0,40.7638749,-73.9590615,,,False
50089177,Coffee & Tea,2.0,3.5,66.0,40.7546302759021,-73.9865677228318,700.0,1800.0,False
50089179,Pizza,,1.0,1.0,40.84637,-73.91822,1100.0,2300.0,False
50089180,Other,,,,,,,,False
50089183,Coffee & Tea,1.0,2.5,25.0,40.72737,-74.00572,600.0,2200.0,False
50089184,Other,,,,,,,,False
50089187,Other,,,,,,,,False
50089189,Coffee & Tea,1.0,1.0,7.0,40.73309,-73.98706,500.0,2300.0,False
50089191,Ice Cream & Frozen Yogurt,2.0,3.0,1.0,40.7404671,-73.9817352,,,False
50089192,Breakfast & Brunch,2.0,3.5,107.0,40.743201852814,-73.9966291921214,1100.0,2400.0,False
50089195,Coffee & Tea,1.0,2.0,12.0,40.74492,-73.98269,600.0,2200.0,False
50089200,Coffee & Tea,1.0,3.5,15.0,40.75919,-73.97058,500.0,2200.0,False
50089203,Coffee & Tea,1.0,2.0,40.0,40.75058,-73.97685,500.0,2200.0,False
50089204,Coffee & Tea,1.0,2.0,29.0,40.7362737173221,-73.9890547804684,600.0,2400.0,False
50089206,Coffee & Tea,1.0,1.5,16.0,40.752633,-73.97349,500.0,2100.0,False
50089209,Thai,2.0,3.0,99.0,40.70994,-73.84932,1200.0,2300.0,False
50089210,Other,,,,,,,,False
50089213,Coffee & Tea,1.0,1.5,8.0,40.7501526,-73.9813995,500.0,2300.0,False
50089214,Latin American,2.0,4.5,22.0,40.71618,-73.95719,730.0,2300.0,False
50089226,Coffee & Tea,,4.5,14.0,40.74395,-73.99969,700.0,1800.0,False
50089228,Other,,,,,,,,False
50089231,Coffee & Tea,1.0,1.5,17.0,40.74777,-73.97622,600.0,2200.0,False
50089233,Other,,,,,,,,False
50089234,Other,,,,,,,,False
50089236,Bars,,3.0,15.0,40.6832,-73.95372,1600.0,2800.0,True
50089237,American (New),,3.5,17.0,40.86205,-73.92047,1200.0,2800.0,True
50089238,Ice Cream & Frozen Yogurt,1.0,2.0,2.0,40.726379,-73.985855,,,False
50089239,Coffee & Tea,1.0,2.0,8.0,40.737999145231,-73.9817491918802,500.0,2200.0,False
50089240,Coffee & Tea,1.0,2.0,15.0,40.777282,-73.949746,600.0,2100.0,False
50089242,Other,,,,,,,,False
50089245,Sandwiches,1.0,4.0,102.0,40.7353499,-73.88091,1100.0,2200.0,False
50089246,Coffee & Tea,1.0,2.5,19.0,40.7459411621094,-73.9794769287109,600.0,2200.0,False
50089248,Sandwiches,1.0,2.5,3.0,40.815952,-73.91682,800.0,2100.0,False
50089250,Coffee & Tea,1.0,1.5,5.0,40.77106,-73.95323,500.0,2200.0,False
50089251,Coffee & Tea,1.0,2.5,22.0,40.7294663610821,-73.97860922652,500.0,2300.0,False
50089252,Coffee & Tea,1.0,2.0,9.0,40.7742368650507,-73.9484810829163,500.0,2000.0,False
50089253,Coffee & Tea,1.0,2.5,12.0,40.7287,-73.99004,500.0,2100.0,False
50089254,Coffee & Tea,,5.0,1.0,40.75919,-73.96853,500.0,2100.0,False
50089255,Coffee & Tea,1.0,3.0,18.0,40.79256,-73.96801,500.0,2100.0,False
50089256,Coffee & Tea,1.0,3.0,10.0,40.79229,-73.97143,600.0,2200.0,False
50089257,Coffee & Tea,1.0,2.5,27.0,40.7874852612598,-73.9749143975279,600.0,2100.0,False
50089258,Other,,,,,,,,False
50089259,Coffee & Tea,1.0,3.0,11.0,40.8510769,-73.930883,500.0,2000.0,False
50089260,Juice Bars & Smoothies,,5.0,1.0,40.7572289,-73.8341357,,,False
50089264,Ice Cream & Frozen Yogurt,1.0,4.0,1151.0,40.7290310768554,-73.9847284555435,1200.0,2300.0,False
50089268,Bars,2.0,3.5,143.0,40.71502,-73.95903,700.0,2600.0,True
50089270,Other,,,,,,,,False
50089271,Bagels,1.0,3.5,88.0,40.8681222996387,-73.9215536224296,600.0,1830.0,False
50089274,Mexican,,3.0,17.0,40.86566,-73.86396,700.0,2300.0,False
50089280,Other,,,,,,,,False
50089281,Other,2.0,4.5,173.0,40.7384,-73.99892,1100.0,2300.0,False
50089282,Other,,,,,,,,False
50089283,Bakeries,1.0,3.0,125.0,40.653169,-73.930177,830.0,2430.0,True
50089284,Other,,,,,,,,False
50089287,Seafood,2.0,4.5,71.0,40.76586,-73.91304,1100.0,2300.0,False
50089288,Burgers,1.0,4.5,84.0,40.71792,-74.00021,1000.0,2100.0,False
50089290,Other,,,,,,,,False
50089295,Sandwiches,,5.0,12.0,40.726816,-73.991962,1030.0,2100.0,False
50089296,Other,,,,,,,,False
50089298,Other,,,,,,,,False
50089304,Vietnamese,2.0,4.5,120.0,40.71258,-73.96045,1130.0,2300.0,False
50089305,Bakeries,1.0,2.5,41.0,40.6652351,-73.7307323,1100.0,2230.0,False
50089306,Other,,,,,,,,False
50089307,Other,,,,,,,,False
50089310,Other,,,,,,,,False
50089311,Japanese,2.0,4.0,457.0,40.7766,-73.95057,1700.0,2300.0,False
50089320,Breakfast & Brunch,2.0,3.5,120.0,40.77843,-73.98079,1100.0,2300.0,False
50089327,Other,,,,,,,,False
50089328,Other,,,,,,,,False
50089330,Other,,,,,,,,False
50089332,Other,,,,,,,,False
50089337,American (New),2.0,4.5,66.0,40.78336,-73.94796,1100.0,2800.0,True
50089342,Other,,,,,,,,False
50089346,Other,,4.0,19.0,40.530467,-74.230091,1100.0,2300.0,False
50089352,Pizza,1.0,3.0,13.0,40.694983,-73.842899,,,False
50089355,Breakfast & Brunch,,3.0,4.0,40.7751779476155,-73.9092504946148,1000.0,2800.0,True
50089359,Other,,,,,,,,False
50089363,Pizza,,1.0,1.0,40.8293357562497,-73.8978610852464,,,False
50089364,Other,,,,,,,,False
50089369,Spanish,2.0,2.5,19.0,40.750436,-73.861682,900.0,2700.0,True
50089371,Other,2.0,4.5,64.0,40.746172,-73.895585,800.0,2300.0,False
50089378,Sandwiches,2.0,3.5,48.0,40.7539141,-73.985055,1000.0,2100.0,False
50089379,Other,,,,,,,,False
50089381,Other,,,,,,,,False
50089387,Bagels,2.0,3.5,83.0,40.74863,-73.9894,600.0,2100.0,False
50089388,Bakeries,,4.0,10.0,40.7491302490234,-73.9923629760742,,,False
50089400,Other,,,,,,,,False
50089403,Coffee & Tea,,4.5,21.0,40.7749269639842,-73.948163241148,,,False
50089406,Pizza,2.0,3.0,24.0,40.685658,-73.840174,900.0,2300.0,False
50089407,Other,,,,,,,,False
50089409,Other,,,,,,,,False
50089410,Japanese,,5.0,7.0,40.75242,-73.92141,1100.0,2030.0,False
50089414,Fast Food,,5.0,1.0,40.66997,-73.90969,,,False
50089415,Other,,,,,,,,False
50089419,Other,,,,,,,,False
50089423,Other,,,,,,,,False
50089424,Other,,,,,,,,False
50089425,Pizza,1.0,3.5,18.0,40.7319708,-73.8492961,1100.0,2100.0,False
50089427,Chinese,,4.0,9.0,40.62209,-74.02844,1100.0,2200.0,False
50089428,Other,,,,,,,,False
50089431,Other,,2.0,5.0,40.72211,-73.9961,1100.0,1900.0,False
50089433,Other,,,,,,,,False
50089435,Japanese,2.0,3.5,68.0,40.75444,-73.99532,1030.0,2000.0,False
50089441,Hotels,2.0,3.5,67.0,40.7512286,-73.985906,0.0,2400.0,False
50089448,Bars,2.0,3.5,30.0,40.6821609392503,-73.986539662892,900.0,2800.0,True
50089451,Other,,5.0,1.0,40.6554125,-73.839203,,,False
50089452,Chinese,,3.5,5.0,40.70217,-73.80526,,,False
50089457,Chinese,1.0,3.5,12.0,40.593994,-73.96112,,,False
50089458,Mediterranean,,4.5,2.0,40.72945,-74.00487,1000.0,2200.0,False
50089460,Cocktail Bars,2.0,4.0,76.0,40.7176,-73.99024,1200.0,2800.0,True
50089461,Other,,,,,,,,False
50089464,Other,,,,,,,,False
50089465,Other,,,,,,,,False
50089469,Other,,,,,,,,False
50089470,Japanese,,4.0,27.0,40.68506,-73.99173,1130.0,2200.0,False
50089471,Pizza,1.0,4.5,29.0,40.86564,-73.85811,1100.0,2200.0,False
50089472,Chinese,1.0,2.5,5.0,40.67536,-73.87304,,,False
50089474,Cafes,,4.5,16.0,40.732190162973,-74.0016116022391,,,False
50089476,Other,,,,,,,,False
50089478,Juice Bars & Smoothies,,5.0,4.0,40.7755748,-73.9095839,1000.0,1800.0,False
